Timestep,PersonID,X,Y
9920,1399,176.0,275.5
9920,1380,175.0,444.0
9920,1375,318.0,231.5
9920,1359,234.5,372.5
9930,1416,343.0,207.0
9930,1415,329.0,393.0
9930,1412,211.5,461.5
9930,1409,176.0,59.5
9930,1399,178.5,276.0
9930,1380,176.0,445.0
9930,1375,317.5,233.0
9930,1359,232.0,372.5
9940,1421,389.5,310.0
9940,1416,342.0,206.0
9940,1415,329.0,394.0
9940,1412,211.5,461.0
9940,1409,175.5,59.0
9940,1399,181.0,276.0
9940,1380,177.0,443.0
9940,1375,318.5,232.0
9940,1359,230.5,370.5
9950,1422,4.5,63.0
9950,1421,391.0,311.0
9950,1416,341.5,206.0
9950,1415,328.0,395.0
9950,1409,174.5,58.0
9950,1399,183.5,275.5
9950,1380,178.0,443.5
9950,1375,319.0,229.0
9950,1359,229.0,367.5
9960,1421,388.5,311.0
9960,1415,328.5,382.0
9960,1399,186.0,272.5
9960,1380,179.5,443.0
9960,1359,227.0,363.0
9970,1415,328.5,377.5
9970,1399,188.5,269.0
9970,1380,180.0,441.5
9970,1359,225.5,360.0
9980,1399,191.5,267.5
9990,1431,359.5,176.0
9990,1399,194.0,267.5
10000,1431,359.5,178.0
10000,1399,197.0,266.5
10010,1431,359.5,179.0
10010,1399,201.0,272.0
10010,1380,185.5,444.5
10010,1359,222.0,360.0
10020,1435,563.0,183.0
10020,1434,542.0,262.0
10020,1433,442.5,170.5
10020,1431,359.5,179.5
10020,1399,203.0,274.0
10020,1380,185.5,444.5
10020,1359,220.0,355.5
10030,1435,568.0,182.0
10030,1434,542.0,261.5
10030,1433,443.0,170.0
10030,1431,360.0,180.0
10030,1399,204.0,272.0
10030,1380,186.5,444.5
10030,1359,219.5,355.0
10040,1434,542.0,261.5
10040,1433,445.0,171.5
10040,1431,360.5,181.0
10040,1399,205.5,269.0
10040,1380,187.0,443.0
10040,1359,219.0,353.5
10050,1441,226.0,458.5
10050,1434,542.0,262.0
10050,1433,446.5,174.5
10050,1431,360.5,181.5
10050,1399,206.5,269.0
10050,1380,187.5,442.5
10050,1359,217.5,352.0
10060,1443,219.0,276.5
10060,1438,368.5,308.5
10060,1434,542.0,261.5
10060,1431,360.5,183.0
10060,1399,211.0,270.0
10060,1380,187.0,442.5
10060,1359,216.5,351.0
10070,1444,349.5,399.0
10070,1438,367.0,308.5
10070,1435,573.0,182.0
10070,1434,541.0,262.0
10070,1431,361.5,184.0
10070,1399,212.5,271.5
10070,1380,188.0,441.5
10070,1359,216.0,352.0
10080,1447,176.5,169.0
10080,1444,350.0,403.0
10080,1431,362.5,184.5
10080,1399,214.0,272.0
10080,1380,189.0,441.0
10080,1359,213.0,351.0
10090,1448,205.5,156.5
10090,1447,176.0,169.0
10090,1444,350.0,404.0
10090,1431,362.0,187.5
10090,1399,215.5,271.5
10090,1380,190.0,441.5
10090,1359,212.0,350.0
10100,1448,205.0,156.5
10100,1447,174.0,169.0
10100,1444,350.5,405.0
10100,1431,362.0,188.5
10100,1399,218.0,271.5
10100,1380,191.5,439.5
10100,1359,210.5,350.0
10110,1438,362.0,306.0
10110,1431,362.0,190.5
10110,1399,220.0,270.5
10110,1380,193.0,438.0
10110,1359,206.5,348.5
10120,1438,361.5,304.0
10120,1431,362.0,192.0
10120,1380,194.0,437.0
10120,1359,205.0,347.5
10130,1453,124.0,366.5
10130,1438,360.5,302.0
10130,1431,363.0,192.5
10130,1380,194.0,431.5
10130,1359,203.5,347.0
10140,1453,124.0,368.5
10140,1438,360.5,299.5
10140,1431,363.0,195.0
10140,1380,195.5,428.5
10140,1359,204.0,347.0
10150,1453,124.0,370.0
10150,1431,363.0,197.0
10150,1380,196.5,427.5
10150,1359,203.5,346.0
10160,1453,124.0,370.5
10160,1431,364.0,200.0
10160,1380,198.0,426.5
10160,1359,205.5,346.0
10170,1431,365.0,201.0
10170,1380,199.0,426.0
10170,1359,205.0,346.0
10180,1431,365.5,202.5
10180,1380,200.0,426.5
10180,1359,195.5,345.0
10190,1462,122.5,222.0
10190,1460,233.0,453.5
10190,1458,185.0,157.5
10190,1431,366.0,205.0
10190,1380,200.5,425.5
10190,1359,189.5,343.0
10200,1462,119.0,213.5
10200,1460,218.5,447.0
10200,1458,183.5,158.0
10200,1431,365.5,209.0
10200,1359,185.5,343.5
10210,1466,328.5,378.0
10210,1462,121.5,217.0
10210,1460,214.5,441.5
10210,1431,365.5,211.5
10210,1359,183.0,342.5
10220,1468,156.5,170.5
10220,1466,328.0,377.0
10220,1462,122.5,215.0
10220,1460,214.5,441.5
10220,1431,365.5,212.0
10220,1359,181.0,341.5
10230,1466,328.5,376.5
10230,1460,214.0,440.5
10230,1431,364.5,212.5
10230,1359,179.5,341.5
10240,1470,251.0,267.0
10240,1466,328.5,377.0
10240,1460,219.0,445.5
10240,1431,364.5,214.0
10240,1359,178.0,341.5
10250,1474,348.5,395.0
10250,1472,28.5,184.0
10250,1470,253.5,264.0
10250,1466,330.5,376.0
10250,1431,365.0,216.5
10250,1359,176.0,339.5
10260,1472,29.0,186.0
10260,1470,256.0,265.0
10260,1466,331.0,376.5
10260,1431,364.5,217.5
10260,1359,173.0,335.5
10270,1475,124.5,367.0
10270,1472,29.0,188.5
10270,1470,258.0,264.0
10270,1431,364.5,219.0
10270,1359,171.0,332.0
10280,1475,124.5,368.0
10280,1472,27.0,192.0
10280,1470,261.5,269.5
10280,1431,363.5,220.0
10280,1359,169.5,332.0
10290,1470,264.0,271.0
10290,1431,363.0,221.0
10290,1359,169.0,332.0
10300,1431,362.5,222.0
10310,1431,361.5,221.5
10340,1484,362.0,141.5
10350,1490,237.0,427.5
10360,1490,238.0,428.5
10370,1490,244.0,426.5
10390,1498,318.5,303.0
10430,1498,312.0,300.0
10440,1498,302.5,298.5
10450,1509,416.5,145.5
10450,1507,223.5,392.5
10450,1503,191.5,218.5
10450,1498,299.5,298.0
10460,1509,416.5,144.0
10460,1507,225.5,390.5
10460,1498,298.5,298.5
10470,1507,228.5,389.5
10480,1514,361.5,163.5
10480,1513,92.5,20.0
10480,1507,230.5,387.0
10490,1513,91.0,19.0
10500,1513,92.0,20.5
10500,1512,257.0,232.0
10510,1513,89.5,20.5
10520,1518,357.0,263.5
10520,1507,235.0,379.5
10530,1519,359.5,415.0
10530,1518,356.5,265.0
10530,1507,236.0,375.0
10540,1520,258.5,393.0
10540,1519,359.5,413.5
10540,1518,357.0,267.5
10540,1507,237.0,371.5
10550,1519,359.5,413.5
10550,1518,358.0,269.0
10550,1507,237.0,370.0
10570,1530,101.0,284.0
10570,1528,359.5,180.0
10590,1533,209.0,201.5
10610,1530,103.0,286.0
10640,1538,4.0,58.5
10650,1539,249.0,361.0
10650,1538,4.0,57.0
10660,1540,240.5,234.5
10660,1538,4.0,57.0
10670,1543,110.0,306.0
10670,1540,244.5,234.0
10670,1538,4.0,57.5
10680,1543,116.5,290.5
10680,1540,237.5,235.0
10680,1538,4.5,57.5
10690,1543,120.0,287.5
10690,1540,234.5,235.0
10690,1538,4.5,56.5
10700,1547,25.5,54.0
10700,1543,121.5,286.5
10700,1538,4.5,55.5
10710,1548,109.0,177.5
10710,1547,25.5,54.0
10710,1543,122.5,285.5
10710,1538,5.0,55.0
10720,1548,108.0,174.5
10720,1547,26.0,54.0
10720,1543,124.0,285.5
10720,1538,5.0,54.5
10730,1551,278.0,291.5
10730,1548,106.5,172.0
10730,1547,26.0,54.0
10730,1543,125.5,285.0
10730,1538,5.0,54.5
10740,1551,275.5,288.5
10740,1547,26.0,54.0
10740,1543,127.0,284.5
10740,1538,5.0,53.0
10750,1553,552.0,139.0
10750,1551,270.5,286.5
10750,1547,26.0,54.0
10750,1543,128.0,284.5
10750,1538,5.0,52.5
10760,1551,270.0,286.0
10760,1547,26.0,53.5
10760,1543,130.0,284.0
10760,1538,5.0,52.0
10770,1551,270.0,284.5
10780,1551,269.5,284.5
10790,1558,218.5,240.5
10790,1551,268.0,283.0
10800,1551,267.0,284.5
10810,1551,265.5,284.5
10820,1551,264.0,284.5
10830,1551,263.0,284.5
10840,1567,91.5,157.0
10850,1567,92.0,156.0
10860,1567,92.5,163.0
10870,1570,212.0,237.5
10870,1567,92.0,165.5
10880,1570,211.0,237.0
10890,1573,163.5,141.5
10890,1570,210.5,235.5
10900,1575,180.0,163.5
10900,1573,161.5,142.5
10900,1570,210.0,236.0
10910,1575,177.0,166.0
10910,1570,208.0,237.0
10920,1570,208.5,237.5
10930,1570,209.0,238.0
10940,1570,208.0,237.5
10950,1570,207.0,238.0
10960,1583,120.0,365.0
10960,1570,205.5,237.5
10970,1583,122.0,364.0
10970,1570,204.0,238.5
10980,1570,204.0,240.0
10990,1570,203.0,240.5
11030,1590,298.0,302.5
11040,1592,12.5,241.5
11050,1592,13.0,241.5
11060,1592,13.0,241.0
11070,1597,535.0,133.0
11070,1595,68.0,172.5
11070,1592,13.0,241.0
11080,1597,536.0,132.5
11080,1596,134.5,151.0
11080,1595,68.5,175.5
11080,1592,19.5,242.0
11090,1600,199.5,244.5
11090,1597,536.5,131.5
11090,1596,133.5,151.0
11090,1595,69.5,173.5
11090,1592,16.0,240.0
11100,1600,199.5,243.5
11100,1597,537.0,130.0
11100,1596,132.5,151.0
11100,1592,20.0,240.0
11110,1597,538.0,127.0
11110,1592,23.5,240.0
11120,1597,539.0,125.5
11120,1592,27.0,240.5
11130,1597,539.0,125.0
11130,1592,23.5,239.0
11140,1597,539.5,124.0
11140,1592,23.0,238.5
11150,1597,541.0,124.0
11150,1592,23.5,239.5
11160,1597,542.0,124.0
11160,1592,23.0,239.5
11170,1597,543.0,123.5
11170,1592,23.5,240.0
11180,1597,544.0,123.0
11180,1592,25.0,240.0
11190,1597,544.5,122.5
11190,1592,26.0,239.0
11200,1597,545.5,121.0
11200,1592,27.0,238.5
11210,1597,546.0,121.0
11210,1592,28.0,237.5
11220,1592,29.0,237.0
11230,1615,12.5,335.5
11230,1592,30.0,236.5
11240,1615,12.5,336.5
11240,1592,30.5,236.0
11260,1617,388.5,416.5
11270,1617,389.0,419.0
11280,1617,388.5,420.5
11290,1617,388.5,421.5
11310,1626,354.5,410.0
11310,1624,230.0,309.0
11320,1624,230.5,308.0
11330,1624,232.0,306.5
11330,1623,258.5,323.5
11340,1624,233.0,307.0
11340,1623,262.0,322.5
11350,1626,355.0,409.0
11350,1624,239.0,307.0
11350,1623,262.5,322.0
11360,1626,354.5,408.5
11360,1624,243.0,306.0
11360,1623,263.5,323.5
11370,1636,610.5,456.0
11370,1632,155.5,285.0
11370,1626,355.0,409.0
11370,1624,245.5,300.5
11370,1623,265.5,325.0
11380,1636,610.0,457.0
11380,1634,177.5,266.0
11380,1632,152.5,285.5
11380,1623,267.5,325.0
11390,1640,345.5,259.5
11390,1636,610.0,457.5
11390,1634,176.0,266.0
11390,1632,152.5,286.0
11400,1642,376.5,180.5
11400,1640,347.0,258.5
11400,1636,610.0,460.0
11400,1634,174.0,264.0
11400,1632,151.5,286.0
11410,1642,378.0,180.5
11410,1640,348.0,258.0
11410,1634,172.0,262.5
11410,1632,147.5,286.5
11420,1642,381.0,181.5
11420,1640,348.5,257.5
11420,1634,170.5,262.0
11420,1623,261.5,317.0
11430,1648,268.5,156.5
11430,1647,173.0,208.5
11430,1646,202.5,236.0
11430,1642,383.5,183.0
11430,1640,350.5,255.5
11430,1634,170.0,262.5
11440,1648,267.5,158.5
11440,1647,172.5,208.0
11440,1646,203.0,236.0
11440,1642,385.5,184.0
11440,1640,352.0,252.5
11440,1634,168.5,261.5
11450,1648,266.5,159.5
11450,1647,172.0,208.0
11450,1646,203.0,236.0
11450,1642,387.0,184.5
11450,1640,352.5,257.5
11450,1634,167.0,262.5
11460,1648,264.5,161.5
11460,1647,171.5,208.5
11460,1646,204.0,235.5
11460,1642,388.5,184.5
11460,1634,164.0,263.0
11470,1648,262.0,163.0
11470,1647,172.0,209.0
11470,1646,202.5,236.5
11470,1634,162.5,264.5
11480,1648,262.0,162.0
11480,1647,171.5,208.5
11480,1646,201.5,236.0
11480,1634,160.5,265.0
11490,1653,267.5,297.5
11490,1648,261.0,163.0
11490,1647,171.0,208.5
11490,1646,200.5,236.0
11490,1634,159.0,265.5
11500,1656,389.0,287.0
11500,1654,124.5,365.0
11500,1653,269.0,294.5
11500,1648,260.0,163.0
11500,1647,171.0,208.5
11500,1646,201.0,236.0
11500,1634,156.5,266.5
11510,1656,390.0,285.5
11510,1653,271.0,292.0
11510,1648,258.5,163.5
11510,1647,171.0,208.5
11510,1646,202.5,236.5
11510,1634,156.0,266.5
11520,1648,257.5,164.0
11520,1647,170.0,208.5
11520,1646,206.5,237.0
11520,1634,155.0,266.0
11530,1657,66.0,233.0
11530,1648,256.5,165.0
11530,1647,169.5,208.5
11530,1646,208.0,237.0
11530,1634,154.0,266.0
11540,1657,67.0,233.0
11540,1648,255.0,165.5
11540,1647,169.0,208.5
11540,1646,210.0,237.5
11540,1634,152.0,266.5
11550,1658,407.5,180.0
11550,1657,69.0,233.0
11550,1648,254.0,166.0
11550,1647,169.5,208.5
11550,1646,209.0,237.5
11550,1634,154.5,266.5
11560,1658,409.5,179.5
11560,1648,253.0,165.5
11560,1647,169.5,208.5
11560,1646,207.5,237.0
11560,1634,149.0,266.5
11570,1658,411.5,179.0
11570,1648,253.0,165.5
11570,1647,170.0,208.5
11570,1646,205.5,236.0
11570,1634,148.0,267.5
11580,1658,412.5,179.5
11580,1648,252.0,166.5
11580,1647,170.5,208.5
11580,1646,204.5,236.0
11580,1634,143.0,268.0
11590,1658,413.5,179.0
11590,1648,250.5,167.0
11590,1647,171.0,208.5
11590,1646,204.0,236.0
11590,1634,140.0,268.0
11600,1669,125.5,360.0
11600,1648,249.5,167.0
11600,1647,170.5,208.5
11600,1646,202.5,234.5
11610,1648,249.0,167.0
11610,1647,170.5,208.5
11610,1646,206.5,236.0
11620,1648,248.5,167.5
11620,1647,170.5,208.5
11620,1646,208.0,237.5
11630,1648,248.5,167.5
11630,1647,170.5,208.5
11630,1646,209.0,238.0
11630,1634,122.0,275.0
11640,1671,26.5,166.0
11640,1648,248.0,171.0
11640,1647,169.5,209.5
11640,1646,201.5,233.5
11640,1634,127.5,273.5
11650,1671,26.0,166.0
11650,1648,248.0,172.5
11650,1647,168.5,209.5
11650,1646,198.0,231.5
11650,1634,128.5,269.0
11660,1671,26.0,165.0
11660,1648,247.5,174.0
11660,1647,168.5,209.5
11660,1646,196.5,232.0
11660,1634,124.0,266.0
11670,1673,99.5,287.0
11670,1671,25.5,164.5
11670,1648,247.0,175.0
11670,1647,168.0,210.0
11670,1646,195.5,232.5
11670,1634,119.5,264.5
11680,1673,99.0,286.0
11680,1648,246.5,176.0
11680,1647,168.0,210.0
11680,1646,195.5,232.5
11680,1634,118.5,265.0
11690,1648,246.5,176.0
11690,1647,167.5,209.5
11690,1646,195.0,232.0
11690,1634,118.5,264.5
11700,1648,246.0,175.5
11700,1647,167.5,209.5
11700,1646,194.0,232.5
11700,1634,117.0,265.0
11710,1648,245.0,176.0
11710,1647,166.5,209.5
11710,1646,194.0,232.5
11710,1634,118.0,265.5
11720,1648,245.0,177.0
11720,1647,167.0,208.5
11720,1646,193.5,232.5
11720,1634,115.5,264.0
11730,1648,244.5,177.5
11730,1647,167.0,209.0
11730,1646,193.0,232.5
11740,1648,243.5,178.0
11740,1647,167.0,208.0
11740,1646,193.5,232.0
11750,1648,243.5,178.5
11750,1647,167.0,208.0
11750,1646,193.5,231.5
11760,1648,243.5,179.0
11760,1647,167.0,208.5
11760,1646,192.0,233.0
11760,1634,113.5,263.5
11770,1648,242.5,178.0
11770,1647,166.5,209.0
11770,1646,191.0,234.5
11770,1634,113.5,265.0
11780,1648,242.5,178.0
11780,1647,167.0,209.5
11780,1646,191.0,234.5
11780,1634,106.0,255.5
11790,1682,288.0,376.5
11790,1648,242.0,178.5
11790,1647,167.0,209.5
11790,1646,190.5,235.0
11800,1682,286.5,380.5
11800,1648,241.0,180.0
11800,1647,167.0,208.5
11800,1646,190.5,235.0
11810,1648,240.5,181.5
11810,1647,167.0,208.5
11810,1646,190.0,235.0
11820,1684,329.5,278.0
11820,1648,240.5,183.5
11820,1647,167.0,208.0
11820,1646,189.5,234.0
11830,1684,331.0,278.0
11830,1648,239.5,184.5
11830,1647,167.0,207.5
11830,1646,189.0,233.5
11840,1684,332.5,281.0
11840,1648,239.5,185.0
11840,1647,167.0,207.0
11840,1646,188.5,233.5
11850,1686,124.5,363.0
11850,1684,333.5,282.0
11850,1648,239.0,185.0
11850,1647,167.5,207.0
11850,1646,188.5,233.5
11860,1689,306.0,408.5
11860,1688,99.0,252.0
11860,1686,124.5,362.5
11860,1684,339.0,281.5
11860,1648,239.0,185.5
11860,1647,167.0,205.5
11860,1646,187.5,233.5
11870,1692,391.0,428.5
11870,1689,303.5,408.5
11870,1688,98.5,251.0
11870,1686,125.0,362.5
11870,1684,343.0,282.5
11870,1648,238.0,186.0
11870,1647,166.5,204.0
11870,1646,186.5,234.5
11880,1689,304.0,408.0
11880,1684,342.0,282.0
11880,1648,237.0,185.5
11880,1647,167.0,205.0
11880,1646,187.0,236.5
11890,1684,342.0,282.5
11890,1648,236.0,185.5
11890,1647,167.0,204.5
11890,1646,187.5,237.0
11900,1648,235.5,186.0
11900,1647,167.0,204.0
11900,1646,187.0,237.5
11910,1688,103.5,233.0
11910,1648,235.0,185.5
11910,1647,167.0,202.5
11910,1646,185.0,239.5
11920,1693,278.0,397.0
11920,1689,303.0,407.5
11920,1688,104.0,233.5
11920,1648,234.5,186.0
11920,1647,168.0,203.0
11920,1646,183.0,242.0
11930,1693,276.5,401.5
11930,1689,300.0,407.5
11930,1688,104.5,234.0
11930,1648,234.0,186.0
11930,1647,168.5,203.0
11930,1646,177.0,242.0
11940,1697,349.0,408.5
11940,1693,277.0,406.0
11940,1689,302.0,408.5
11940,1688,105.5,234.5
11940,1648,233.5,186.0
11940,1647,168.5,203.0
11940,1646,173.5,244.5
11950,1699,96.0,279.0
11950,1697,343.5,409.0
11950,1693,276.0,409.0
11950,1689,306.0,408.5
11950,1688,106.5,235.0
11950,1648,233.0,186.5
11950,1646,171.0,235.5
11960,1699,90.0,278.0
11960,1697,343.0,409.0
11960,1693,276.0,411.0
11960,1689,306.5,409.0
11960,1688,107.5,235.0
11960,1648,232.5,187.0
11960,1646,171.0,232.0
11970,1699,89.5,278.0
11970,1697,341.5,409.0
11970,1693,276.0,412.0
11970,1689,306.5,410.0
11970,1688,108.5,235.0
11970,1648,232.5,188.5
11970,1646,170.5,239.0
11980,1699,87.5,276.0
11980,1697,341.5,409.0
11980,1693,275.5,412.5
11980,1689,307.0,410.0
11980,1688,109.5,235.0
11980,1648,232.5,189.5
11980,1646,171.0,243.0
11990,1693,276.5,414.5
11990,1689,307.5,409.5
11990,1688,110.0,235.5
11990,1648,232.5,190.5
11990,1646,171.0,245.5
12000,1702,377.0,442.0
12000,1693,276.0,415.0
12000,1689,307.0,409.0
12000,1688,112.5,238.5
12000,1648,232.5,193.0
12000,1646,170.0,245.5
12010,1702,376.0,443.0
12010,1693,276.0,416.5
12010,1689,306.5,408.5
12010,1688,114.0,238.0
12010,1648,232.5,194.5
12010,1646,168.5,246.0
12020,1693,277.0,417.0
12020,1689,306.5,409.0
12020,1688,115.5,243.0
12020,1648,232.5,196.0
12020,1646,168.0,246.5
12030,1693,278.5,417.5
12030,1689,306.5,410.0
12030,1688,116.0,244.5
12030,1648,232.5,196.5
12030,1646,166.5,246.5
12040,1693,278.0,418.5
12040,1689,306.0,410.0
12040,1688,118.5,247.0
12040,1648,232.5,197.5
12040,1646,165.5,246.5
12050,1693,278.0,419.5
12050,1688,124.5,248.0
12050,1648,232.5,198.0
12050,1646,163.5,246.5
12060,1706,174.0,208.5
12060,1688,127.5,249.0
12060,1648,232.5,198.5
12060,1646,162.5,246.0
12070,1706,173.5,208.5
12070,1688,122.5,249.5
12070,1648,232.5,199.0
12070,1646,161.5,246.0
12080,1706,174.5,208.5
12080,1688,128.5,251.0
12080,1648,232.5,199.0
12080,1646,161.0,246.0
12090,1706,174.5,208.5
12090,1688,130.0,252.0
12090,1648,233.0,199.5
12090,1646,160.0,246.0
12100,1706,174.0,207.5
12100,1688,129.5,252.0
12100,1648,233.0,199.0
12100,1646,159.0,246.0
12110,1706,173.5,207.0
12110,1688,130.5,253.0
12110,1648,233.0,199.0
12110,1646,157.5,246.0
12120,1707,59.5,277.0
12120,1706,171.5,203.0
12120,1688,128.5,253.0
12120,1648,232.5,200.0
12120,1646,157.5,245.5
12130,1710,71.0,151.5
12130,1708,367.5,451.5
12130,1707,57.0,279.0
12130,1706,171.5,208.5
12130,1688,127.5,253.5
12130,1648,233.5,200.0
12130,1646,156.5,246.0
12140,1711,285.5,437.0
12140,1708,362.0,451.5
12140,1707,57.0,279.5
12140,1706,170.5,208.5
12140,1688,127.0,252.0
12140,1648,233.5,201.0
12140,1646,156.0,244.5
12150,1711,285.5,435.0
12150,1708,360.0,453.5
12150,1688,129.0,253.0
12150,1648,233.0,201.5
12150,1646,155.5,243.5
12160,1711,287.0,437.0
12160,1688,129.5,253.5
12160,1648,233.0,203.0
12160,1646,155.5,242.0
12170,1710,73.0,151.5
12170,1688,130.0,254.0
12170,1648,233.0,204.5
12170,1646,155.5,242.0
12180,1710,73.0,151.5
12180,1688,131.5,255.0
12180,1648,232.5,207.0
12180,1646,155.5,242.0
12190,1688,132.5,256.0
12190,1648,232.5,207.5
12190,1646,155.5,242.5
12200,1648,232.5,208.0
12200,1646,156.5,242.0
12210,1648,232.5,208.5
12210,1646,157.0,244.5
12220,1648,232.5,209.5
12220,1646,157.0,238.5
12230,1648,232.5,209.5
12230,1646,162.0,232.5
12240,1648,232.5,210.5
12240,1646,159.5,230.5
12250,1719,91.5,140.5
12250,1648,232.5,211.0
12250,1646,158.5,212.0
12260,1648,233.0,212.0
12260,1646,158.5,205.5
12270,1724,126.0,361.5
12270,1648,233.5,213.0
12270,1646,158.0,203.0
12280,1724,126.5,360.5
12280,1648,233.5,214.0
12280,1646,157.0,205.0
12290,1727,153.0,238.0
12290,1725,55.0,325.0
12290,1724,126.5,360.5
12290,1648,234.5,214.5
12290,1646,156.5,205.0
12300,1724,127.0,360.5
12300,1648,235.5,216.0
12300,1646,155.5,205.0
12310,1724,127.0,360.0
12310,1648,236.5,217.0
12310,1646,154.5,206.0
12320,1724,126.5,360.0
12320,1648,237.0,217.5
12330,1727,150.5,243.0
12330,1724,127.0,359.5
12330,1648,237.5,217.5
12340,1727,152.5,245.0
12340,1724,127.5,359.5
12340,1648,238.0,219.5
12350,1731,55.5,329.5
12350,1727,153.5,246.0
12350,1724,128.0,360.0
12350,1648,238.5,219.0
12360,1727,151.5,238.5
12360,1724,127.5,361.5
12360,1648,241.0,223.5
12370,1727,154.5,240.0
12370,1724,127.5,361.0
12370,1648,242.0,225.0
12380,1724,127.5,360.5
12380,1648,242.5,225.0
12390,1736,99.5,145.5
12390,1735,69.0,153.0
12390,1724,127.5,360.5
12390,1648,243.0,224.5
12400,1724,127.0,360.0
12400,1648,244.0,224.0
12410,1734,298.5,459.0
12410,1727,153.5,235.0
12410,1724,127.0,360.5
12410,1648,247.5,226.0
12420,1740,349.0,405.0
12420,1739,524.5,45.0
12420,1727,154.5,240.5
12420,1724,127.0,360.0
12420,1648,247.0,227.0
12430,1740,349.0,405.5
12430,1739,524.5,44.5
12430,1724,127.0,360.5
12430,1648,248.5,228.0
12440,1739,524.5,43.5
12440,1724,127.0,360.0
12440,1648,248.5,228.5
12450,1739,524.0,42.5
12450,1734,302.5,460.0
12450,1724,127.0,360.0
12450,1648,250.0,230.0
12460,1746,65.5,156.5
12460,1739,524.5,42.0
12460,1734,304.0,460.0
12460,1724,127.5,360.0
12460,1648,251.5,231.5
12470,1746,68.0,155.0
12470,1745,319.5,387.0
12470,1740,348.5,406.0
12470,1734,305.5,459.0
12470,1724,127.5,360.0
12470,1648,252.5,233.5
12480,1740,349.0,406.5
12480,1734,307.5,459.5
12480,1648,254.0,236.5
12490,1749,390.0,173.0
12490,1740,349.0,406.5
12490,1734,308.5,460.0
12490,1648,254.5,238.5
12500,1752,413.0,198.0
12500,1749,388.5,173.0
12500,1740,348.5,407.0
12500,1734,309.5,460.5
12500,1648,256.0,239.0
12510,1753,308.5,401.5
12510,1752,412.5,196.5
12510,1751,339.5,172.5
12510,1740,348.5,407.0
12510,1734,310.5,461.0
12510,1648,257.0,240.0
12520,1753,308.5,401.5
12520,1752,408.5,196.5
12520,1751,338.5,173.5
12520,1740,348.5,406.0
12520,1734,313.0,460.0
12520,1648,257.5,241.0
12530,1755,327.0,216.5
12530,1753,308.5,401.0
12530,1752,405.5,194.0
12530,1740,348.5,406.0
12530,1734,314.0,459.5
12530,1648,258.0,242.0
12540,1755,325.0,216.0
12540,1753,308.0,400.5
12540,1752,402.5,193.0
12540,1740,348.5,406.0
12540,1734,314.5,460.0
12540,1648,259.0,243.0
12550,1761,131.0,227.0
12550,1760,525.0,31.0
12550,1759,204.0,275.0
12550,1755,323.0,215.5
12550,1753,308.0,401.0
12550,1752,400.5,191.5
12550,1740,348.0,406.5
12550,1734,315.0,460.0
12550,1648,260.0,243.0
12560,1761,130.5,227.5
12560,1760,525.0,30.0
12560,1759,204.0,274.0
12560,1755,322.5,216.5
12560,1753,307.5,401.5
12560,1752,399.0,191.5
12560,1740,347.5,406.5
12560,1734,316.0,460.0
12560,1648,261.5,244.0
12570,1762,69.5,152.0
12570,1761,134.5,228.0
12570,1760,525.0,30.0
12570,1759,199.5,273.0
12570,1755,322.0,216.0
12570,1753,307.0,402.0
12570,1752,397.0,191.0
12570,1740,348.0,406.5
12570,1734,316.0,460.0
12570,1648,263.5,244.5
12580,1764,129.0,364.0
12580,1762,69.0,152.5
12580,1761,135.5,228.5
12580,1760,525.0,29.0
12580,1759,200.0,273.0
12580,1755,318.0,215.0
12580,1753,306.5,402.5
12580,1752,396.0,190.5
12580,1751,331.5,176.0
12580,1740,348.0,406.5
12580,1734,316.0,460.0
12580,1648,265.0,245.0
12590,1765,322.5,368.0
12590,1764,129.0,364.0
12590,1762,68.0,154.5
12590,1761,137.0,228.0
12590,1760,525.0,29.5
12590,1759,197.5,271.5
12590,1755,314.5,214.0
12590,1753,307.0,402.0
12590,1752,395.5,190.0
12590,1740,348.0,407.0
12590,1734,317.0,460.5
12590,1648,266.0,246.0
12600,1765,322.5,364.5
12600,1764,128.5,365.0
12600,1762,65.5,156.0
12600,1761,138.5,227.5
12600,1760,525.5,28.5
12600,1759,197.5,270.0
12600,1755,314.5,214.0
12600,1753,307.0,402.0
12600,1752,395.5,189.5
12600,1740,349.5,406.5
12600,1734,320.5,460.5
12600,1648,267.5,247.5
12610,1765,322.5,363.5
12610,1764,128.5,364.5
12610,1762,64.5,156.5
12610,1761,139.0,229.0
12610,1760,525.5,28.0
12610,1759,198.5,268.5
12610,1755,311.0,214.5
12610,1753,308.0,402.0
12610,1752,396.0,189.5
12610,1740,350.5,406.0
12610,1648,268.5,249.0
12620,1765,322.5,363.0
12620,1764,129.0,363.0
12620,1760,525.5,28.0
12620,1759,200.0,268.0
12620,1755,312.5,214.0
12620,1753,308.0,402.0
12620,1752,394.5,189.0
12620,1751,324.0,177.5
12620,1740,350.5,406.0
12620,1648,270.5,250.0
12630,1768,395.0,460.0
12630,1765,322.5,362.0
12630,1760,525.0,28.0
12630,1759,202.0,267.0
12630,1755,310.0,214.0
12630,1753,308.0,401.5
12630,1740,350.5,406.0
12630,1648,273.5,251.0
12640,1765,323.0,361.0
12640,1760,525.0,27.5
12640,1759,203.0,265.0
12640,1755,310.5,214.0
12640,1753,307.0,401.5
12640,1740,350.5,407.5
12640,1648,277.5,253.5
